date,home_team,away_team,home_score,away_score,tournament,neutral
2022-10-29,Canada,Qatar,5,0,Qualifier,0
2022-10-30,England,Australia,4,2,Qualifier,0
2022-10-31,United States,Uruguay,0,0,Qualifier,0
2022-11-01,Bolivia,Austria,3,2,Qualifier,0
2022-11-01,Ukraine,Japan,0,1,Qualifier,0
2022-11-02,Ukraine,Denmark,0,2,Qualifier,0
2022-11-03,Qatar,New Zealand,4,0,Friendly,0
2022-11-04,DR Congo,United States,1,2,Qualifier,0
2022-11-04,Qatar,France,0,4,Qualifier,1
2022-11-05,Belgium,Ukraine,3,1,Friendly,1
2022-11-06,Iraq,Iran,0,2,Qualifier,0
2022-11-06,Ivory Coast,Nigeria,0,1,Qualifier,0
2022-11-07,Saudi Arabia,Argentina,0,4,Friendly,0
2022-11-08,Paraguay,Tunisia,2,0,Friendly,0
2022-11-09,United States,Ivory Coast,0,1,Qualifier,0
2022-11-09,United States,New Zealand,3,1,Qualifier,0
2022-11-10,Egypt,Netherlands,5,4,Friendly,0
2022-11-11,Tunisia,Ghana,0,0,Qualifier,1
2022-11-12,Turkey,Croatia,0,0,Qualifier,0
2022-11-12,Tunisia,Argentina,0,2,Qualifier,1
2022-11-13,Panama,Portugal,1,5,Qualifier,1
2022-11-14,Uzbekistan,Saudi Arabia,2,0,Qualifier,0
2022-11-15,United States,Colombia,0,1,Friendly,0
2022-11-15,Denmark,Qatar,4,0,Friendly,1
2022-11-16,South Korea,Uzbekistan,4,1,Qualifier,1
2022-11-17,Denmark,Belgium,4,1,Qualifier,0
2022-11-17,Croatia,United States,0,0,Friendly,0
2022-11-18,Ivory Coast,Senegal,2,0,Qualifier,0
2022-11-19,Egypt,United States,1,4,Friendly,0
2022-11-20,Austria,France,0,4,Friendly,0
2022-11-20,Uzbekistan,Portugal,1,0,Friendly,0
2022-11-21,Serbia,Germany,2,2,Qualifier,0
2022-11-22,Croatia,Morocco,6,2,Qualifier,0
2022-11-23,Colombia,Australia,0,0,Qualifier,0
2022-11-23,Costa Rica,South Korea,2,0,Qualifier,0
2022-11-24,Spain,Argentina,2,3,Qualifier,0
2022-11-25,Nigeria,Canada,3,0,Qualifier,0
2022-11-25,Argentina,Germany,2,0,Qualifier,0
2022-11-26,Italy,Uzbekistan,3,0,Qualifier,0
2022-11-27,Austria,Ecuador,0,1,Qualifier,1
2022-11-28,Netherlands,Austria,1,0,Qualifier,1
2022-11-28,Netherlands,Ukraine,7,2,Qualifier,0
2022-11-29,Cameroon,Ghana,2,1,Qualifier,0
2022-11-30,Portugal,Italy,1,1,Friendly,0
2022-12-01,Argentina,Iraq,6,0,Qualifier,1
2022-12-01,Serbia,DR Congo,6,1,Qualifier,0
2022-12-02,Panama,Ghana,3,0,Friendly,0
2022-12-03,Jamaica,Portugal,1,3,Friendly,0
2022-12-03,Ecuador,Algeria,3,0,Friendly,0
2022-12-04,Bolivia,Nigeria,1,0,Friendly,1
2022-12-05,Morocco,Senegal,2,0,Friendly,0
2022-12-06,Saudi Arabia,Switzerland,0,2,Qualifier,0
2022-12-06,France,Spain,4,1,Qualifier,1
2022-12-07,Egypt,Portugal,1,2,Friendly,1
2022-12-08,Serbia,New Zealand,5,0,Qualifier,1
2022-12-09,Senegal,Ivory Coast,0,2,Qualifier,1
2022-12-09,Austria,Tunisia,3,1,Friendly,0
2022-12-10,Canada,Jamaica,4,1,Friendly,0
2022-12-11,France,Ecuador,4,2,Qualifier,0
2022-12-12,Uruguay,Iraq,4,0,Qualifier,0
2022-12-12,Tunisia,Cameroon,0,0,Qualifier,1
2022-12-13,Paraguay,Ghana,2,1,Qualifier,0
2022-12-14,Argentina,Portugal,2,1,Qualifier,0
2022-12-14,Jamaica,New Zealand,0,1,Qualifier,0
2022-12-15,Ghana,Portugal,1,3,Qualifier,1
2022-12-16,Ecuador,Denmark,0,1,Qualifier,0
2022-12-17,South Korea,Paraguay,2,2,Qualifier,0
2022-12-17,Germany,Turkey,5,1,Qualifier,0
2022-12-18,South Korea,Qatar,3,1,Qualifier,0
2022-12-19,Costa Rica,Paraguay,3,2,Qualifier,0
2022-12-20,Argentina,Ghana,6,0,Qualifier,1
2022-12-20,Switzerland,DR Congo,3,0,Qualifier,0
2022-12-21,Mexico,Canada,0,2,Qualifier,0
2022-12-22,Saudi Arabia,Cameroon,0,0,Qualifier,0
2022-12-22,Uruguay,France,2,0,Friendly,1
2022-12-23,Ukraine,Tunisia,2,2,Qualifier,0
2022-12-24,United States,Tunisia,5,0,Qualifier,0
2022-12-25,Ukraine,Australia,0,1,Friendly,0
2022-12-25,Ghana,Senegal,2,1,Qualifier,0
2022-12-26,Austria,Morocco,0,1,Friendly,0
2022-12-27,Austria,Costa Rica,2,3,Qualifier,1
2022-12-28,Ecuador,Colombia,3,1,Friendly,0
2022-12-28,Japan,Argentina,0,3,Qualifier,1
2022-12-29,Morocco,Algeria,3,1,Friendly,0
2022-12-30,France,Bolivia,4,0,Qualifier,0
2022-12-31,Croatia,Iran,3,1,Qualifier,1
2022-12-31,Ivory Coast,Ukraine,0,2,Qualifier,1
2023-01-01,Canada,Germany,2,3,Qualifier,0
2023-01-02,Iran,Serbia,2,1,Friendly,0
2023-01-02,Costa Rica,Iraq,1,2,Qualifier,0
2023-01-03,Iraq,Saudi Arabia,0,2,Qualifier,0
2023-01-04,Colombia,Netherlands,1,2,Qualifier,0
2023-01-05,Cameroon,Portugal,0,0,Friendly,0
2023-01-05,Spain,Colombia,3,1,Qualifier,1
2023-01-06,Colombia,Bolivia,6,0,Qualifier,0
2023-01-07,Costa Rica,Turkey,0,1,Friendly,0
2023-01-08,United States,Belgium,0,0,Qualifier,0
2023-01-08,South Korea,DR Congo,2,2,Friendly,0
2023-01-09,United States,Poland,1,2,Qualifier,1
2023-01-10,Belgium,Brazil,1,0,Qualifier,0
2023-01-10,Mexico,Ghana,2,2,Friendly,1
2023-01-11,Portugal,Nigeria,3,1,Qualifier,0
2023-01-12,Colombia,Japan,2,2,Qualifier,0
2023-01-13,Germany,Iraq,5,1,Friendly,0
2023-01-13,France,Tunisia,9,1,Qualifier,0
2023-01-14,Morocco,Iraq,2,0,Qualifier,0
2023-01-15,Germany,Saudi Arabia,2,0,Friendly,1
2023-01-16,DR Congo,South Korea,3,1,Qualifier,0
2023-01-16,Algeria,Germany,1,3,Qualifier,0
2023-01-17,Uzbekistan,Cameroon,0,0,Friendly,0
2023-01-18,Jamaica,Switzerland,2,2,Friendly,0
2023-01-18,Mexico,Germany,0,1,Qualifier,0
2023-01-19,Portugal,New Zealand,1,0,Qualifier,0
2023-01-20,Japan,Colombia,5,2,Qualifier,0
2023-01-21,DR Congo,Switzerland,0,2,Friendly,0
2023-01-21,Bolivia,Qatar,0,1,Qualifier,1
2023-01-22,Iraq,Ukraine,1,1,Friendly,0
2023-01-23,Spain,Iraq,6,0,Qualifier,0
2023-01-24,Tunisia,Qatar,4,0,Qualifier,0
2023-01-24,Qatar,United States,0,3,Friendly,0
2023-01-25,Belgium,Brazil,0,1,Qualifier,1
2023-01-26,Ecuador,New Zealand,3,1,Qualifier,0
2023-01-27,Paraguay,Netherlands,1,3,Friendly,0
2023-01-27,Qatar,Argentina,0,4,Friendly,0
2023-01-28,Cameroon,New Zealand,5,1,Qualifier,0
2023-01-29,Turkey,Italy,4,3,Qualifier,0
2023-01-29,Iran,South Korea,2,0,Friendly,0
2023-01-30,England,Turkey,2,0,Friendly,1
2023-01-31,Spain,Netherlands,3,2,Friendly,0
2023-02-01,Belgium,Iran,5,1,Qualifier,0
2023-02-01,Croatia,Ukraine,2,1,Friendly,0
2023-02-02,United States,Germany,1,3,Friendly,0
2023-02-03,Paraguay,Cameroon,0,2,Friendly,1
2023-02-04,Mexico,Jamaica,3,1,Friendly,0
2023-02-04,Ukraine,Bolivia,5,0,Friendly,0
2023-02-05,Germany,Mexico,1,0,Qualifier,0
2023-02-06,Paraguay,Austria,0,0,Qualifier,0
2023-02-06,Algeria,Colombia,2,0,Friendly,0
2023-02-07,Colombia,Poland,1,0,Qualifier,0
2023-02-08,Brazil,Canada,3,0,Qualifier,1
2023-02-09,Japan,Tunisia,3,1,Friendly,1
2023-02-09,Bolivia,Spain,1,4,Qualifier,0
2023-02-10,Cameroon,Morocco,1,1,Friendly,0
2023-02-11,Spain,South Korea,1,0,Friendly,0
2023-02-12,Japan,Germany,2,0,Qualifier,0
2023-02-12,Denmark,Ghana,3,2,Friendly,0
2023-02-13,Colombia,Iran,3,0,Qualifier,0
2023-02-14,Spain,Germany,4,1,Qualifier,0
2023-02-14,DR Congo,Ecuador,2,1,Friendly,0
2023-02-15,Austria,Iraq,4,1,Friendly,1
2023-02-16,Ivory Coast,Nigeria,3,3,Qualifier,0
2023-02-17,Turkey,Mexico,2,3,Qualifier,0
2023-02-17,Germany,Qatar,2,1,Friendly,0
2023-02-18,Ecuador,New Zealand,3,0,Friendly,1
2023-02-19,New Zealand,Costa Rica,2,1,Qualifier,0
2023-02-20,Australia,Iran,3,3,Friendly,0
2023-02-20,Switzerland,Nigeria,0,0,Qualifier,0
2023-02-21,Ghana,Netherlands,0,1,Qualifier,0
2023-02-22,Egypt,Croatia,1,2,Qualifier,0
2023-02-23,Nigeria,Germany,0,2,Qualifier,0
2023-02-23,Argentina,DR Congo,3,0,Friendly,1
2023-02-24,Turkey,Ukraine,3,3,Qualifier,0
2023-02-25,Ecuador,Denmark,0,0,Friendly,0
2023-02-25,Iran,Saudi Arabia,1,0,Qualifier,0
2023-02-26,Nigeria,Algeria,4,0,Qualifier,1
2023-02-27,Iran,Turkey,1,2,Qualifier,1
2023-02-28,Ivory Coast,Ecuador,1,3,Qualifier,0
2023-02-28,Iraq,Argentina,1,4,Friendly,0
2023-03-01,Switzerland,Denmark,0,3,Friendly,0
2023-03-02,Saudi Arabia,Spain,0,2,Friendly,0
2023-03-03,Denmark,Spain,2,0,Qualifier,0
2023-03-03,Ukraine,Belgium,0,1,Qualifier,0
2023-03-04,DR Congo,Iraq,1,1,Friendly,0
2023-03-05,Tunisia,Saudi Arabia,2,0,Friendly,0
2023-03-05,Austria,Saudi Arabia,3,2,Friendly,0
2023-03-06,Tunisia,Switzerland,1,0,Qualifier,0
2023-03-07,Serbia,Canada,1,0,Qualifier,0
2023-03-08,France,Panama,4,0,Friendly,0
2023-03-08,Brazil,Costa Rica,3,0,Friendly,0
2023-03-09,Ivory Coast,Colombia,1,0,Friendly,1
2023-03-10,Iraq,Croatia,0,0,Friendly,0
2023-03-11,Uruguay,France,1,1,Qualifier,0
2023-03-11,England,Iraq,1,0,Qualifier,0
2023-03-12,Iraq,Qatar,2,1,Friendly,0
2023-03-13,Poland,Bolivia,3,0,Qualifier,0
2023-03-14,Tunisia,Senegal,1,3,Qualifier,0
2023-03-14,Saudi Arabia,Germany,1,4,Friendly,1
2023-03-15,Iran,Canada,1,3,Qualifier,0
2023-03-16,Portugal,Australia,5,0,Friendly,1
2023-03-16,Ivory Coast,Qatar,3,0,Friendly,0
2023-03-17,Bolivia,Argentina,1,7,Qualifier,0
2023-03-18,Serbia,Tunisia,2,2,Qualifier,0
2023-03-19,Costa Rica,Belgium,2,1,Qualifier,0
2023-03-19,Croatia,Uzbekistan,1,2,Qualifier,1
2023-03-20,Uzbekistan,DR Congo,1,3,Qualifier,0
2023-03-21,England,South Korea,2,0,Qualifier,0
2023-03-22,Netherlands,United States,2,0,Friendly,0
2023-03-22,Italy,Paraguay,4,1,Qualifier,1
2023-03-23,Ivory Coast,Brazil,3,2,Friendly,0
2023-03-24,Belgium,Ivory Coast,2,1,Friendly,0
2023-03-24,Egypt,Portugal,1,3,Friendly,1
2023-03-25,DR Congo,Ecuador,0,3,Friendly,0
2023-03-26,Switzerland,Italy,0,1,Qualifier,0
2023-03-27,Denmark,Argentina,0,0,Qualifier,0
2023-03-27,Serbia,France,0,3,Qualifier,1
2023-03-28,Belgium,DR Congo,1,1,Qualifier,1
2023-03-29,Colombia,Italy,0,2,Friendly,0
2023-03-30,England,Morocco,1,2,Qualifier,0
2023-03-30,Jamaica,Poland,0,0,Friendly,0
2023-03-31,Turkey,Panama,2,0,Qualifier,0
2023-04-01,Senegal,Poland,2,0,Friendly,0
2023-04-01,Algeria,Bolivia,6,0,Friendly,0
2023-04-02,Panama,Iraq,5,1,Friendly,0
2023-04-03,Turkey,Nigeria,2,1,Qualifier,0
2023-04-04,Germany,Iran,3,1,Friendly,0
2023-04-04,Serbia,Belgium,0,1,Qualifier,0
2023-04-05,Algeria,Cameroon,1,1,Friendly,0
2023-04-06,Morocco,Ghana,2,1,Qualifier,0
2023-04-07,Serbia,Egypt,1,2,Qualifier,0
2023-04-07,Ukraine,Ivory Coast,0,4,Qualifier,0
2023-04-08,Morocco,Tunisia,3,0,Friendly,0
2023-04-09,Ivory Coast,Paraguay,1,1,Qualifier,0
2023-04-10,Tunisia,Serbia,1,3,Qualifier,0
2023-04-10,Belgium,Ukraine,3,0,Qualifier,0
2023-04-11,Portugal,Egypt,1,1,Friendly,1
2023-04-12,Portugal,Bolivia,6,0,Qualifier,0
2023-04-12,Turkey,Canada,0,1,Friendly,0
2023-04-13,United States,Turkey,1,1,Qualifier,0
2023-04-14,South Korea,Denmark,1,2,Qualifier,0
2023-04-15,Ghana,Uzbekistan,1,1,Qualifier,0
2023-04-15,Senegal,Nigeria,2,0,Friendly,0
2023-04-16,Ecuador,Spain,2,4,Qualifier,0
2023-04-17,Switzerland,United States,1,0,Friendly,1
2023-04-18,Colombia,Iran,4,0,Qualifier,1
2023-04-18,England,Tunisia,2,0,Friendly,0
2023-04-19,Spain,Netherlands,0,2,Qualifier,0
2023-04-20,Belgium,Turkey,2,1,Qualifier,0
2023-04-20,Australia,Austria,2,0,Qualifier,1
2023-04-21,Uruguay,Uzbekistan,5,0,Qualifier,0
2023-04-22,Spain,Algeria,7,0,Friendly,1
2023-04-23,France,Nigeria,6,1,Qualifier,0
2023-04-23,Austria,Saudi Arabia,2,0,Qualifier,0
2023-04-24,Jamaica,Morocco,2,1,Friendly,0
2023-04-25,Tunisia,Belgium,0,3,Qualifier,0
2023-04-26,Canada,Ivory Coast,2,0,Qualifier,0
2023-04-26,Spain,England,4,0,Friendly,0
2023-04-27,South Korea,United States,3,1,Qualifier,1
2023-04-28,Denmark,Ecuador,3,0,Friendly,0
2023-04-28,Austria,Denmark,2,1,Qualifier,0
2023-04-29,Nigeria,Japan,3,1,Qualifier,1
2023-04-30,France,Turkey,2,1,Qualifier,0
2023-05-01,Austria,Senegal,1,1,Qualifier,0
2023-05-01,Senegal,Colombia,1,2,Qualifier,0
2023-05-02,Morocco,Paraguay,2,0,Friendly,0
2023-05-03,Australia,France,0,2,Qualifier,0
2023-05-04,Poland,Turkey,2,4,Friendly,1
2023-05-04,Ukraine,Turkey,1,0,Qualifier,0
2023-05-05,Iran,DR Congo,4,0,Qualifier,0
2023-05-06,Poland,Nigeria,2,0,Qualifier,0
2023-05-07,Denmark,DR Congo,3,1,Friendly,0
2023-05-07,Nigeria,Uruguay,2,1,Friendly,0
2023-05-08,Australia,Costa Rica,2,2,Friendly,0
2023-05-09,Costa Rica,Paraguay,1,0,Qualifier,0
2023-05-09,Uruguay,Portugal,4,0,Friendly,0
2023-05-10,Germany,Italy,0,0,Qualifier,0
2023-05-11,Egypt,Tunisia,1,0,Qualifier,1
2023-05-12,Netherlands,Paraguay,4,1,Qualifier,1
2023-05-12,New Zealand,Uruguay,1,0,Friendly,0
2023-05-13,Iraq,Cameroon,4,1,Friendly,0
2023-05-14,Iran,Bolivia,2,1,Qualifier,0
2023-05-15,Iran,Netherlands,0,1,Qualifier,0
2023-05-15,Algeria,Egypt,4,3,Qualifier,0
2023-05-16,Spain,Austria,2,1,Friendly,0
2023-05-17,Brazil,New Zealand,6,0,Qualifier,0
2023-05-17,England,Brazil,1,1,Qualifier,0
2023-05-18,Argentina,Iraq,10,0,Qualifier,0
2023-05-19,Saudi Arabia,Switzerland,2,2,Qualifier,1
2023-05-20,Germany,Ghana,1,1,Qualifier,1
2023-05-20,England,Cameroon,5,1,Qualifier,0
2023-05-21,Nigeria,Costa Rica,2,0,Friendly,1
2023-05-22,Argentina,Nigeria,5,0,Qualifier,0
2023-05-23,United States,Senegal,5,1,Friendly,0
2023-05-23,Ecuador,Egypt,2,0,Friendly,0
2023-05-24,Algeria,Switzerland,2,0,Qualifier,0
2023-05-25,Egypt,Portugal,0,1,Friendly,0
2023-05-26,Morocco,Denmark,2,0,Qualifier,0
2023-05-26,Croatia,Italy,0,2,Qualifier,0
2023-05-27,Colombia,Portugal,0,0,Friendly,0
2023-05-28,Austria,Australia,3,0,Qualifier,0
2023-05-28,Japan,Canada,3,0,Friendly,1
2023-05-29,England,Saudi Arabia,1,0,Friendly,0
2023-05-30,Brazil,Nigeria,8,1,Friendly,0
2023-05-31,Colombia,Brazil,1,1,Friendly,0
2023-05-31,Mexico,Costa Rica,0,0,Friendly,0
2023-06-01,United States,Iran,0,2,Friendly,1
2023-06-02,Spain,Iraq,6,0,Friendly,0
2023-06-03,Cameroon,Saudi Arabia,1,1,Friendly,0
2023-06-03,Paraguay,Mexico,1,0,Friendly,1
2023-06-04,Cameroon,Spain,1,3,Qualifier,0
2023-06-05,South Korea,Croatia,0,2,Qualifier,0
2023-06-05,United States,Turkey,2,0,Qualifier,0
2023-06-06,Turkey,Argentina,1,1,Friendly,0
2023-06-07,Iraq,England,0,2,Friendly,0
2023-06-08,Cameroon,Panama,1,1,Friendly,0
2023-06-08,Australia,Bolivia,4,0,Qualifier,0
2023-06-09,Panama,Netherlands,1,2,Friendly,0
2023-06-10,Iran,New Zealand,3,3,Friendly,0
2023-06-11,United States,Brazil,0,0,Friendly,0
2023-06-11,Argentina,Ivory Coast,4,0,Friendly,0
2023-06-12,Qatar,Iran,1,0,Qualifier,0
2023-06-13,Turkey,Argentina,0,1,Friendly,1
2023-06-13,Saudi Arabia,England,0,2,Qualifier,0
2023-06-14,Ghana,Serbia,1,2,Qualifier,0
2023-06-15,Canada,Austria,1,0,Qualifier,0
2023-06-16,Serbia,Nigeria,2,1,Friendly,1
2023-06-16,Paraguay,Ivory Coast,2,0,Friendly,0
2023-06-17,Panama,Morocco,1,5,Qualifier,0
2023-06-18,Netherlands,Turkey,3,0,Friendly,0
2023-06-19,Cameroon,Ukraine,2,2,Qualifier,1
2023-06-19,Argentina,Brazil,2,0,Qualifier,0
2023-06-20,United States,Saudi Arabia,2,1,Friendly,0
2023-06-21,Japan,United States,0,0,Friendly,0
2023-06-22,Iraq,Serbia,1,0,Qualifier,0
2023-06-22,Jamaica,England,3,3,Qualifier,0
2023-06-23,Bolivia,Austria,1,0,Qualifier,1
2023-06-24,Ecuador,Ghana,1,0,Qualifier,1
2023-06-24,Portugal,Spain,3,0,Qualifier,0
2023-06-25,Saudi Arabia,Ghana,3,0,Qualifier,0
2023-06-26,Morocco,Portugal,2,1,Qualifier,1
2023-06-27,Cameroon,Uzbekistan,5,0,Friendly,1
2023-06-27,Brazil,Ecuador,3,2,Qualifier,1
2023-06-28,South Korea,Ukraine,2,1,Qualifier,1
2023-06-29,Germany,Cameroon,0,0,Friendly,1
2023-06-30,Egypt,Poland,2,0,Friendly,0
2023-06-30,Brazil,Ghana,3,0,Friendly,0
2023-07-01,Canada,England,2,1,Qualifier,0
2023-07-02,Canada,Panama,2,0,Qualifier,0
2023-07-02,New Zealand,Spain,0,3,Qualifier,1
2023-07-03,Panama,Iran,2,2,Qualifier,0
2023-07-04,Algeria,New Zealand,2,1,Qualifier,1
2023-07-05,Tunisia,England,1,1,Qualifier,1
2023-07-05,South Korea,Senegal,1,0,Qualifier,0
2023-07-06,Panama,Denmark,3,1,Friendly,0
2023-07-07,Paraguay,Ukraine,3,0,Qualifier,0
2023-07-08,Ecuador,Portugal,0,0,Qualifier,1
2023-07-08,Panama,Nigeria,2,0,Qualifier,1
2023-07-09,Paraguay,Serbia,1,1,Friendly,0
2023-07-10,France,Portugal,2,1,Friendly,0
2023-07-10,Australia,Tunisia,2,1,Qualifier,0
2023-07-11,Denmark,Ghana,1,1,Qualifier,0
2023-07-12,Algeria,Cameroon,0,1,Qualifier,1
2023-07-13,Qatar,Mexico,1,0,Friendly,0
2023-07-13,Canada,Ivory Coast,1,1,Friendly,0
2023-07-14,Paraguay,Poland,3,0,Qualifier,0
2023-07-15,Switzerland,Colombia,2,2,Friendly,0
2023-07-16,Paraguay,Uruguay,2,1,Friendly,0
2023-07-16,Japan,Portugal,0,0,Friendly,0
2023-07-17,Turkey,Mexico,0,2,Qualifier,0
2023-07-18,Tunisia,Japan,2,2,Qualifier,1
2023-07-19,England,Switzerland,3,1,Friendly,0
2023-07-19,Austria,New Zealand,6,0,Friendly,1
2023-07-20,Brazil,Ivory Coast,4,0,Qualifier,0
2023-07-21,Spain,Bolivia,9,0,Qualifier,0
2023-07-21,Iraq,Colombia,3,1,Qualifier,0
2023-07-22,Mexico,Turkey,1,1,Qualifier,0
2023-07-23,Poland,Morocco,1,2,Qualifier,1
2023-07-24,Brazil,England,1,0,Qualifier,0
2023-07-24,Spain,Tunisia,3,0,Qualifier,1
2023-07-25,Senegal,Egypt,2,1,Qualifier,0
2023-07-26,Netherlands,Colombia,1,2,Qualifier,0
2023-07-27,Morocco,Switzerland,4,1,Qualifier,0
2023-07-27,Nigeria,New Zealand,6,1,Qualifier,0
2023-07-28,Portugal,Ivory Coast,4,0,Friendly,1
2023-07-29,Colombia,Croatia,2,1,Qualifier,0
2023-07-29,Algeria,Spain,0,2,Qualifier,0
2023-07-30,Ukraine,New Zealand,1,0,Qualifier,0
2023-07-31,Iraq,Jamaica,1,1,Qualifier,0
2023-08-01,Brazil,Uzbekistan,3,0,Qualifier,0
2023-08-01,Morocco,Ivory Coast,1,2,Qualifier,0
2023-08-02,Croatia,Algeria,2,1,Qualifier,0
2023-08-03,Switzerland,Jamaica,4,1,Qualifier,0
2023-08-04,New Zealand,Panama,1,1,Qualifier,0
2023-08-04,Belgium,Cameroon,2,2,Friendly,0
2023-08-05,Switzerland,Qatar,0,0,Qualifier,0
2023-08-06,Algeria,Turkey,2,2,Qualifier,1
2023-08-06,Uzbekistan,Ukraine,1,2,Qualifier,0
2023-08-07,Netherlands,Portugal,0,0,Qualifier,0
2023-08-08,Argentina,Bolivia,5,1,Qualifier,0
2023-08-09,Italy,Qatar,3,1,Friendly,0
2023-08-09,Costa Rica,Ukraine,2,2,Friendly,0
2023-08-10,Australia,Austria,0,0,Friendly,0
2023-08-11,Switzerland,Costa Rica,1,0,Qualifier,0
2023-08-12,Brazil,United States,3,1,Qualifier,1
2023-08-12,Switzerland,Argentina,1,1,Qualifier,1
2023-08-13,Senegal,Brazil,1,2,Friendly,0
2023-08-14,Italy,England,0,1,Friendly,0
2023-08-15,Egypt,Ghana,3,0,Friendly,0
2023-08-15,Jamaica,Denmark,1,0,Friendly,0
2023-08-16,Saudi Arabia,Morocco,0,2,Qualifier,0
2023-08-17,Ghana,France,0,2,Qualifier,0
2023-08-17,Qatar,Ivory Coast,1,0,Qualifier,0
2023-08-18,Ecuador,Uruguay,1,3,Friendly,0
2023-08-19,France,Senegal,3,0,Qualifier,0
2023-08-20,Tunisia,Nigeria,0,3,Qualifier,0
2023-08-20,Senegal,Uzbekistan,1,0,Qualifier,0
2023-08-21,England,Morocco,1,1,Qualifier,0
2023-08-22,Argentina,Iran,4,0,Friendly,0
2023-08-23,Netherlands,Australia,3,4,Friendly,0
2023-08-23,Jamaica,Saudi Arabia,1,1,Qualifier,0
2023-08-24,Turkey,Ecuador,4,2,Qualifier,0
2023-08-25,Tunisia,Spain,1,2,Qualifier,1
2023-08-25,Spain,Brazil,2,0,Qualifier,0
2023-08-26,Argentina,Austria,4,0,Qualifier,0
2023-08-27,Switzerland,Algeria,4,1,Friendly,0
2023-08-28,Costa Rica,United States,2,0,Qualifier,1
2023-08-28,Italy,Ukraine,2,2,Qualifier,0
2023-08-29,Iran,Croatia,4,1,Friendly,0
2023-08-30,United States,Poland,2,0,Friendly,0
2023-08-31,Morocco,Ecuador,4,1,Qualifier,0
2023-08-31,Qatar,DR Congo,1,1,Qualifier,0
2023-09-01,Italy,Denmark,2,0,Qualifier,0
2023-09-02,Ecuador,Brazil,1,1,Qualifier,0
2023-09-03,Saudi Arabia,Ivory Coast,1,1,Qualifier,1
2023-09-03,Uzbekistan,Panama,1,0,Qualifier,0
2023-09-04,Morocco,Portugal,1,0,Friendly,0
2023-09-05,France,Spain,0,0,Qualifier,0
2023-09-05,Qatar,Ukraine,1,0,Qualifier,0
2023-09-06,Egypt,Ecuador,1,2,Qualifier,0
2023-09-07,Denmark,Canada,2,0,Qualifier,0
2023-09-08,England,Tunisia,2,1,Friendly,0
2023-09-08,Germany,Cameroon,4,0,Qualifier,0
2023-09-09,Canada,Turkey,2,0,Friendly,0
2023-09-10,Turkey,Switzerland,0,1,Qualifier,0
2023-09-11,Japan,Switzerland,0,0,Qualifier,0
2023-09-11,Spain,Germany,1,0,Friendly,0
2023-09-12,France,Ghana,2,0,Qualifier,0
2023-09-13,South Korea,Uzbekistan,4,1,Qualifier,0
2023-09-13,Egypt,Denmark,0,2,Friendly,0
2023-09-14,Iran,Argentina,2,1,Friendly,0
2023-09-15,Ghana,Croatia,1,2,Qualifier,1
2023-09-16,DR Congo,Turkey,0,0,Qualifier,0
2023-09-16,Colombia,Qatar,1,2,Qualifier,0
2023-09-17,Iran,Australia,0,1,Friendly,0
2023-09-18,Paraguay,Colombia,2,0,Qualifier,0
2023-09-19,Ghana,Egypt,0,0,Qualifier,0
2023-09-19,Netherlands,Ghana,3,0,Qualifier,1
2023-09-20,Nigeria,Denmark,1,1,Qualifier,0
2023-09-21,Iran,Japan,1,1,Qualifier,1
2023-09-21,England,Egypt,3,1,Qualifier,0
2023-09-22,Costa Rica,Iran,0,0,Qualifier,0
2023-09-23,England,Switzerland,3,1,Qualifier,0
2023-09-24,Panama,Costa Rica,1,0,Qualifier,0
2023-09-24,Poland,Brazil,2,2,Qualifier,0
2023-09-25,England,Austria,6,0,Friendly,0
2023-09-26,Turkey,Italy,0,1,Qualifier,0
2023-09-27,Canada,Italy,1,2,Friendly,1
2023-09-27,Italy,Poland,1,0,Qualifier,0
2023-09-28,Netherlands,Germany,2,3,Qualifier,0
2023-09-29,Turkey,Colombia,1,1,Friendly,0
2023-09-30,Algeria,Switzerland,2,2,Friendly,0
2023-09-30,Croatia,Germany,0,2,Qualifier,0
2023-10-01,Saudi Arabia,Mexico,0,2,Qualifier,0
2023-10-02,Saudi Arabia,Ivory Coast,0,1,Qualifier,0
2023-10-02,Costa Rica,Ghana,0,3,Qualifier,0
2023-10-03,Iraq,Colombia,0,1,Friendly,0
2023-10-04,Iraq,Argentina,0,2,Qualifier,1
2023-10-05,Australia,Morocco,1,1,Friendly,0
2023-10-05,United States,Egypt,1,1,Friendly,0
2023-10-06,New Zealand,Egypt,0,3,Friendly,0
2023-10-07,England,Cameroon,0,0,Qualifier,0
2023-10-08,Switzerland,Iraq,1,2,Friendly,0
2023-10-08,Mexico,Senegal,2,4,Qualifier,0
2023-10-09,Ghana,Saudi Arabia,1,2,Friendly,0
2023-10-10,Ukraine,Portugal,2,6,Friendly,0
2023-10-10,Nigeria,Italy,2,1,Friendly,0
2023-10-11,Iran,France,2,1,Qualifier,1
2023-10-12,Portugal,DR Congo,1,1,Qualifier,1
2023-10-13,Ecuador,Iran,3,2,Qualifier,0
2023-10-13,United States,Bolivia,2,1,Qualifier,1
2023-10-14,Saudi Arabia,Morocco,1,2,Friendly,0
2023-10-15,Algeria,Netherlands,2,4,Qualifier,0
2023-10-16,Cameroon,Colombia,3,4,Friendly,0
2023-10-16,Algeria,Colombia,2,1,Qualifier,0
